first_seen_at,last_seen_at,ip_country,media_source,app_name,latest_product,first_purchase_at,trial_start_at,trial_end_at,most_recent_purchase_at,most_recent_renewal_at,latest_expiration_at,subscription_opt_out_at,trial_opt_out_at,total_renewals,total_spent,latest_store,latest_auto_renew_intent,all_purchased_product_ids,most_recent_billing_issues_at,status,has_made_a_non_subscription_purchase,app_user_id
1621730890062,1621730890062,US,,Generic App,com.app.year,1621730945000,1621730945000,1621990145000,1621730945000,,1621990145000,1621773662968,1621773662968,,0,app_store,f,com.app.year,,expired,f,79EC9A74-43D3-452D-B0AC-8E972709731E
1621730870088,1621730870088,US,Source B,Generic App,com.app.year,1621730881000,1621730881000,1621990081000,1621730881000,,1621990081000,1627191657560,1627191657560,,0,app_store,f,com.app.year,,expired,f,A5887EC4-D390-426C-B899-B000E46BB268
1619685389376,1621730541376,GB,Source D,Generic App,com.app.year,1614367342000,1614367342000,1614626542000,1614626542000,,1646162542000,1621730562300,1621730562300,,95.102081922911196,app_store,f,com.app.year,,cancelled,f,5D11C4D8-B40C-45F7-BAFE-3296D65399AE
1621730418514,1621730418515,US,,Generic App,com.app.year,1621730447000,1621730447000,1621989647000,1621730447000,,1621989647000,1621816961011,1621816961011,,0,app_store,f,com.app.year,,expired,f,4F8BAC27-2B9F-4196-8CCA-2B438ED299AD
1621729852191,1621729852191,US,Source X,Generic App,com.app.week,1621729983000,1621729983000,1621989183000,1621729983000,,1621989183000,1621773403935,1621773403935,,0,app_store,f,com.app.week,,expired,f,1693235E-325D-49B6-9B26-EABA91FC813D
1621729363952,1621729363952,US,,Generic App,com.app.year,1621729601000,1621729601000,1621988801000,1621729601000,,1621988801000,1621768640969,1621768640969,,0,app_store,f,com.app.year,,expired,f,10F7405F-C3C7-40C4-94D6-A703888C07BB
1621729292779,1621729292779,GB,Source D,Generic App,com.app.year,1621729430000,1621729430000,1621988630000,1621729430000,,1621988630000,1621775270693,1621775270693,,0,app_store,f,com.app.year,,expired,f,41216FB1-D152-4A25-817D-C0C28336A379
1620190958999,1621729217256,US,Source A,Generic App,com.app.year,1620190976000,1620190976000,1620450176000,1620190976000,,1620450176000,1625619814724,1625619814724,,0,app_store,f,com.app.year,,expired,f,75D3486F-C755-456E-B2D3-4E7FBBFD3B76
1620227540260,1621728869158,US,Source A,Generic App,com.app.year,1602781658000,1602781658000,1603040858000,1603040858000,,1634576858000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,6471B572-A92A-4C62-A0B4-8BD73998548F
1621728657833,1621728657833,US,,Generic App,com.app.year,1621728672000,1621728672000,1621987872000,1621728672000,,1621987872000,1621772629676,1621772629676,,0,app_store,f,com.app.year,,expired,f,16672203-D554-4AAE-AAEA-31963CA6A36B
1621653610906,1621728575510,US,Source D,Generic App,com.app.year,1621653637000,1621653637000,1621912837000,1621653637000,,1621912837000,1621740621944,1621740621944,,0,app_store,f,com.app.year,,expired,f,A0E2319E-10AF-4CC4-BF17-C2B2DC976576
1621727813222,1621727813222,US,Source F,Generic App,com.app.year,1621727888000,1621727888000,1621987088000,1621987088000,,1653523088000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,E3DC29C6-FCE4-4B86-B44F-6DBBDD59B7D5
1621291539878,1621727564232,US,Source F,Generic App,com.app.year,1621291562000,1621291562000,1621550762000,1621291562000,,1621550762000,1626731993527,1626731993527,,0,app_store,f,com.app.year,,expired,f,5E02B7B6-07B1-42BF-8EBE-B88D9275654D
1620857558302,1621727546722,US,Source D,Generic App,com.app.year,1613273660000,1613273660000,1613532860000,1613532860000,,1645068860000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,10962740-6F53-46E0-BBCC-7CD114F1F8A0
1620072430834,1621727527279,US,Source C,Generic App,com.app.year,1588461392000,1588461392000,1588720592000,1620256592000,1620256592000,1651792592000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,2477946F-4D53-4C01-AD0B-D932F0BB0058
1621726588215,1621726588216,US,,Generic App,com.app.year,1621726663000,1621726663000,1621985863000,1621985863000,,1653521863000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,3B204797-020B-4C8B-9232-3719B1E57691
1621087025532,1621726072035,US,Source F,Generic App,com.app.year,1618418140000,1618418140000,1618677340000,1618677340000,,1650213340000,1621726072519,1621726072519,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,3E52A285-CE4A-496A-A10C-376DC077CDC1
1620339976074,1621725945917,AU,Source D,Generic App,com.app.year,1612745514000,1612745514000,1613004714000,1613190316000,,1644726316000,,,,89.220732666783604,app_store,t,com.app.year,,active,f,E111E392-E207-44FC-985D-A0BAB5467540
1621725268719,1621725268719,US,Source F,Generic App,com.app.year,1621725283000,1621725283000,1621984483000,1621725283000,,1621984483000,1621775607671,1621775607671,,0,app_store,f,com.app.year,,expired,f,671BF722-9E0D-4254-901E-31A0B3730557
1621724808279,1621724808279,US,Source D,Generic App,com.app.year,1613862374000,1613862374000,1614121574000,1614121574000,,1645657574000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,7F0287D6-8FEF-426A-8181-AD8FA149E319
1621724406249,1621724406249,US,,Generic App,com.app.year,1621724524000,1621724524000,1621983724000,1621724524000,,1621983724000,1621766835078,1621766835078,,0,app_store,f,com.app.year,,expired,f,BA7C5CFF-0493-485F-B0DF-CA7908BA8C75
1620681677055,1621723205466,US,Source C,Generic App,com.app.year,1589507985000,1589507985000,1589767185000,1621303185000,1621303185000,1652839185000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,6B04AD5A-8E91-4770-B3C6-7898A043A735
1621722467482,1621722467482,US,Source F,Generic App,com.app.year,1621722516000,1621722516000,1621981716000,1621722516000,,1621981716000,1621765364628,1621765364628,,0,app_store,f,com.app.year,,expired,f,45239C06-5230-4C21-BFF8-57962860BEC1
1621524366153,1621722355156,US,Source F,Generic App,com.app.year,1621524416000,1621524416000,1621783616000,1621783616000,,1653319616000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,7A3C7606-CAD7-472A-B049-5A414BEC4F05
1621722107169,1621722107169,US,,Generic App,com.app.year,1621722149000,1621722149000,1621981349000,1621722149000,,1621981349000,1621768124595,1621768124595,,0,app_store,f,com.app.year,,expired,f,E436A931-0E45-446D-A306-D949AF24C91D
1621555880277,1621721884884,US,Source F,Generic App,com.app.year,1621555981000,1621555981000,1621815181000,1621555981000,,1621815181000,1621609360670,1621609360670,,0,app_store,f,com.app.year,,expired,f,DE7D6321-E97E-4FD4-B320-07773D5984DE
1621721669664,1621721669664,US,,Generic App,com.app.week,1621721743000,1621721743000,1621980943000,1628633743000,1628633743000,1629238543000,,,11,83.879999999999995,app_store,t,com.app.week,,active,f,B224610A-24B4-415A-A9EE-E8B8E224E0F6
1621720787001,1621720787001,US,Source D,Generic App,com.app.year,1611185409000,1611185409000,1611444609000,1611444609000,,1642980609000,1621720788238,1621720788238,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,72AF078F-EBC3-4D6C-9E41-2CFB0D2A2204
1621720574485,1621720574485,US,Source A,Generic App,com.app.year,1597811473000,1597811473000,1598070673000,1598070673000,,1629606673000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,BC713010-A72D-4AD4-8864-53F86563FA0A
1621719306747,1621719306747,US,,Generic App,com.app.year,1621719342000,1621719342000,1621978542000,1621719342000,,1621978542000,1621760110934,1621760110934,,0,app_store,f,com.app.year,,expired,f,A21D5F37-7D74-410C-B7D3-351D89A105CA
1621718867340,1621718867341,US,Source A,Generic App,com.app.year,1607109552000,1607109552000,1607368752000,1607368752000,,1638904752000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,E273D434-C4F2-445C-8A20-0DF2022911BE
1621652556526,1621717933573,US,Source D,Generic App,com.app.year,1621653243000,1621653243000,1621912443000,1621912443000,,1653448443000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,F2EC8853-61B7-492D-9DA5-2F3C1E9DC0ED
1621717275360,1621717275360,US,Source D,Generic App,com.app.year,1614260373000,1614260373000,1614519573000,1614519573000,,1646055573000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,73F11F0C-741B-4C10-9543-9405D43A4266
1621717123474,1621717123474,US,Source A,Generic App,com.app.year,1621717154000,1621717154000,1621976354000,1621976354000,,1622115223000,1622054976655,1622054976655,,0,app_store,f,com.app.year,,expired,f,1E156DA1-A12A-442E-85F9-D72C1A80C7EF
1621716516622,1621716516622,US,Source D,Generic App,com.app.year,1610673983000,1610673983000,1610933183000,1610933183000,,1642469183000,1621716530348,1621716530348,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,036BD51D-E546-4588-969E-CF64191E838B
1620091446687,1621716335078,US,Source A,Generic App,com.app.year,1611150674000,1611150674000,1611409874000,1611409874000,,1642945874000,1621725853859,1621725853859,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,AFDF93CA-10CB-4957-A7C4-0C2AF6FC30ED
1619294758924,1621715747959,US,Source D,Generic App,com.app.year,1614473271000,1614473271000,1614732471000,1614732471000,,1646268471000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,3657E1FF-B1FE-4A32-A196-F8F98306B891
1621715138723,1621715138724,US,,Generic App,com.app.year,1621715164000,1621715164000,1621974364000,1621974364000,,1653510364000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,51B889DF-6A1C-420B-A9AB-12BFA4DD68FD
1621715068801,1621715068801,US,Source G,Generic App,com.app.year,1597702704000,1597702704000,1597961904000,1597961904000,,1629497904000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,9F762EF6-09FC-4DFD-941D-264943FA30E0
1621455982217,1621714993804,GB,,Generic App,com.app.year,1621456030000,1621456030000,1621715230000,1621715230000,,1653251230000,1621733959915,1621733959915,,96.209223576424705,app_store,f,com.app.year,,cancelled,f,BAE64F9F-ED34-4163-AE9C-CFDC9AF74AB0
1621714983580,1621714983580,US,Source F,Generic App,com.app.year,1611289028000,1611289028000,1611548228000,1611548228000,,1643084228000,1621715126302,1621715126302,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,89DF5B04-FBA4-4A3D-8D19-0ED3A24F8347
1621544677355,1621714750139,GB,Source D,Generic App,com.app.year,1621544692000,1621544692000,1621803892000,1621544692000,,1621803892000,1621587767229,1621587767229,,0,app_store,f,com.app.year,,expired,f,BD4E107B-D37C-4CD9-A444-B6B5B770AED8
1621714714261,1621714714261,US,Source D,Generic App,com.app.year,1621714793000,1621714793000,1621973993000,1621714793000,,1621973993000,1621757511188,1621757511188,,0,app_store,f,com.app.year,,expired,f,EE1E631D-39C6-417E-BC87-E7D517325341
1621714256302,1621714256302,US,Source D,Generic App,com.app.year,1615495209000,1615495209000,1615750809000,1616206246000,,1647742246000,1621714256797,1621714256797,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,902FE5F8-6665-4DD4-BC8D-526A4634117E
1619563691724,1621713280058,US,Source J,Generic App,com.app.year,1589137668000,1589137668000,1589396868000,1620932868000,1620932868000,1652468868000,,,1,139.97999999999999,app_store,t,com.app.year,,active,f,45ED2A4D-8CC7-4B05-9567-1F7BC1A38EA5
1621712579750,1621712579750,US,,Generic App,com.app.year,1621712787000,1621712787000,1621971987000,1621712787000,,1621971987000,1621761091080,1621761091080,,0,app_store,f,com.app.year,,expired,f,4EA20C5E-3240-4280-A968-6C13A8EDFAA8
1621712543953,1621712543953,US,Source F,Generic App,com.app.year,1615135428000,1615135428000,1615394628000,1615394628000,,1646930628000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,F38113A3-CAD2-4401-BC39-02E0053D0BF5
1620014037286,1621711937978,US,Source A,Generic App,com.app.year,1604324355000,1604324355000,1604583555000,1604583555000,,1636115955000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,6728C415-F9F7-431B-AD58-52BB52693CE8
1621711898289,1621711898289,US,Source F,Generic App,com.app.year,1621609532000,1621609532000,1621868732000,1621609532000,,1621868732000,1621750139896,1621750139896,,0,app_store,f,com.app.year,,expired,f,C2DE1C8B-DE08-4575-ACB0-90D720BFE867
1619127902591,1621711568535,US,Source D,Generic App,com.app.year,1588550551000,1588550551000,1588809751000,1588809751000,,1620345751000,1621711643388,1621711643388,,69.989999999999995,app_store,f,com.app.year,,expired,f,B57A9DB4-93D8-4333-BD01-C713B149A9AA
1621711293130,1621711293131,US,,Generic App,com.app.year,1621711351000,1621711351000,1621970551000,1621711351000,,1621970551000,1627164058936,1627164058936,,0,app_store,f,com.app.year,,expired,f,05998F0C-2EA6-417A-9C0A-C5C928D90B2D
1621710932419,1621710932419,US,Source A,Generic App,com.app.year,1621710973000,1621710973000,1621970173000,1622076363000,,1653612363000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,D4097671-6248-4465-8037-0D02BEA02650
1621710457106,1621710457106,AE,,Generic App,com.app.year,1621710490000,1621710490000,1621969690000,1621710490000,,1621969690000,1621754278773,1621754278773,,0,app_store,f,com.app.year,,expired,f,DEB40991-EA91-4493-B150-FCC1B7D01543
1621710407189,1621710407190,US,Source D,Generic App,com.app.year,1621710469000,1621710469000,1621969669000,1621710469000,,1621969669000,1627183704266,1627183704266,,0,app_store,f,com.app.year,,expired,f,26DD19BE-285C-4532-888C-9C0482E92CA4
1621283154717,1621709364047,US,Source F,Generic App,com.app.year,1621283170000,1621283170000,1621542370000,1621542370000,,1653078370000,1622391624748,1622391624748,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,BC4A57E6-8C92-4F1E-8BE8-89A49AF11146
1621709117999,1621709117999,US,Source X,Generic App,com.app.year,1612827914000,1612827914000,1613087114000,1613087114000,,1644623114000,1621709130776,1621709130776,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,E7D8D353-BDD7-440A-B0FA-96AA11918B2A
1621709026987,1621709026988,US,Source D,Generic App,com.app.year,1611792792000,1611792792000,1612051992000,1612051992000,,1643587992000,1621757239863,1621757239863,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,3EC8BD0C-63FB-4588-8898-04EA06054F3D
1621708872983,1621708872983,US,,Generic App,com.app.year,1621708905000,1621708905000,1621968105000,1621708905000,,1621968105000,1621748558720,1621748558720,,0,app_store,f,com.app.year,,expired,f,D4787D91-20F9-4526-B659-249EBCE20341
1621708867498,1621708867498,US,Source X,Generic App,com.app.week,1614388448000,1614388448000,1614647648000,1628554448000,1628554448000,1629159248000,,,23,167.76000000000002,app_store,t,com.app.week,,active,f,E664D678-4A03-4FE6-BEEE-BA2476FFB931
1619635622561,1621708853663,US,Source D,Generic App,com.app.year,1611538657000,1611538657000,1611797857000,1611797857000,,1643333857000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,A2612936-43BF-46C2-8BEC-18A68E6C1C8F
1621708838976,1621708838977,US,,Generic App,com.app.year,1621708882000,1621708882000,1621968082000,1621968082000,,1622037351000,1621995649165,1621995649165,,0,app_store,f,com.app.year,,expired,f,0AB05BF6-502E-49BA-BE9D-3A4AE26D0B5D
1621708796765,1621708796765,US,Source F,Generic App,com.app.year,1621708913000,1621708913000,1621968113000,1621708913000,,1621968113000,1621744559236,1621744559236,,0,app_store,f,com.app.year,,expired,f,B764FBDF-F0F9-4FF4-90AC-158062D1FE5A
1621707595406,1621707595406,US,Source D,Generic App,com.app.year,1621707607000,1621707607000,1621966807000,1621966807000,,1622122155000,1622079335870,1622079335870,,0,app_store,f,com.app.year,,expired,f,AD22B472-DE1E-450C-9B4C-9A292CF34F7D
1621707523853,1621707523854,US,Source F,Generic App,com.app.year,1621707586000,1621707586000,1621966786000,1621707586000,,1621966786000,1621744092683,1621744092683,,0,app_store,f,com.app.year,,expired,f,9D3A363F-C57A-4F88-9637-E622197DE745
1621621345524,1621707230482,US,Source A,Generic App,com.app.year,1621621395000,1621621395000,1621880595000,1621621395000,,1621880595000,1627074264764,1627074264764,,0,app_store,f,com.app.year,,expired,f,2BE6F476-E2F5-4696-8899-7F44DDDACAF1
1619415129116,1621706253469,US,Source D,Generic App,com.app.year,1610514318000,1610514318000,1610773518000,1610773518000,,1642309518000,1621706287033,1621706287033,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,1BDE5A95-46F6-4D3D-A53B-35D610CFEF1C
1621706211255,1621706211255,US,,Generic App,com.app.year,1621706254000,1621706254000,1621965454000,1621706254000,,1621965454000,1621754323944,1621754323944,,0,app_store,f,com.app.year,,expired,f,A0F9F978-6669-4FAE-9DEA-11958F795EDE
1621705924247,1621705924248,US,,Generic App,com.app.year,1621705938000,1621705938000,1621965138000,1621705938000,,1621965138000,1621746019830,1621746019830,,0,app_store,f,com.app.year,,expired,f,BA0E0BBA-64D1-430B-884D-D16B898C218A
1621705742699,1621705742699,US,Source D,Generic App,com.app.year,1614269003000,1614269003000,1614528203000,1614528203000,,1646064203000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,F8541909-9E42-45C3-8FE1-23D98B6C4008
1621463355232,1621705501194,GB,Source D,Generic App,com.app.year,1621463372000,1621463372000,1621722572000,1621722572000,,1653258572000,1621753510667,1621753510667,,96.209223576424705,app_store,f,com.app.year,,cancelled,f,84F074D5-8A30-408B-BDB7-081A6E87D307
1621705324288,1621705324288,US,,Generic App,com.app.year,1621705402000,1621705402000,1621964602000,1621705402000,,1621964602000,1621745298124,1621745298124,,0,app_store,f,com.app.year,,expired,f,2916EB71-66C9-40DA-B885-36A79D13BB13
1621704581069,1621704581069,US,Source A,Generic App,com.app.year,1621704621000,1621704621000,1621963821000,1621704621000,,1621963821000,1621744891597,1621744891597,,0,app_store,f,com.app.year,,expired,f,551AE702-371C-4AF5-B407-316F5311EAA5
1621704390784,1621704390784,US,,Generic App,com.app.year,1621704440000,1621704440000,1621963640000,1621704440000,,1621963640000,1621754949291,1621754949291,,0,app_store,f,com.app.year,,expired,f,DEAF6FAA-3B28-45BC-999E-DD51BC5FB03D
1621704195532,1621704195532,US,Source A,Generic App,com.app.year,1614978136000,1614978136000,1615237336000,1615237336000,,1646773336000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,D0128D14-6785-4659-B1A7-01C64FD47C79
1621703962630,1621703962630,US,Source F,Generic App,com.app.year,1621704001000,1621704001000,1621963201000,1621704001000,,1621963201000,1627159058182,1627159058182,,0,app_store,f,com.app.year,,expired,f,AB725FEF-75F7-4CA7-9D4C-FC396B6274B0
1621441262585,1621703581720,US,Source A,Generic App,com.app.year,1621441303000,1621441303000,1621700503000,1621713482000,,1621966517000,1621761885283,1621761885283,,0,app_store,f,com.app.year,,expired,f,A3C55729-82F5-4003-87DC-F4D0775F42FD
1620055774491,1621703374447,US,Source D,Generic App,com.app.year,1613359106000,1613359106000,1613618306000,1613618306000,,1645154306000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,B66F0471-1740-4E26-B2DC-0283EF4614E8
1621703261254,1621703261254,US,Source F,Generic App,com.app.year,1621703305000,1621703305000,1621962505000,1621703305000,,1621962505000,1621749359469,1621749359469,,0,app_store,f,com.app.year,,expired,f,D10B50CF-BD71-4E9C-A4C1-F03AF9D91DA0
1621702861230,1621702861231,US,Source F,Generic App,com.app.year,1621702960000,1621702960000,1621962160000,1621962160000,,1653498160000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,BB3E04DC-05DA-42D7-AD84-792DEA59C4C0
1621702009205,1621702009205,US,,Generic App,com.app.year,1621702067000,1621702067000,1621961267000,1621702067000,,1621961267000,1621777198399,1621777198399,,0,app_store,f,com.app.year,,expired,f,795A626D-235E-48B3-AD47-2177C4C9E088
1621700143575,1621700143575,US,,Generic App,com.app.year,1621700214000,1621700214000,1621959414000,1621996148000,,1622135360000,1622082284170,1622082284170,,0,app_store,f,com.app.year,,expired,f,A9D5AE68-7F4E-490A-83AF-3EF494B06688
1621699768590,1621699768590,US,,Generic App,com.app.year,1621699818000,1621699818000,1621959018000,1621699818000,,1621959018000,1621740701843,1621740701843,,0,app_store,f,com.app.year,,expired,f,E5B37E73-DF04-4F5C-8ACB-AF1245BDC728
1621699688228,1621699688228,US,Source A,Generic App,com.app.year,1621699788000,1621699788000,1621958988000,1621958988000,,1653494988000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,25BC1804-4854-4D5F-BB91-CFB7B47C474E
1621699420610,1621699420610,US,,Generic App,com.app.year,1621699453000,1621699453000,1621958653000,1621958653000,,1653494653000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,2D47BE32-A76D-4AD4-B4C1-C0630EB784B2
1621699175234,1621699175234,US,Source A,Generic App,com.app.year,1616251816000,1616251816000,1616511016000,1616511016000,,1648047016000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,828032C3-2CEC-40BB-A577-521CFEDDC16C
1621698987018,1621698987018,US,Source F,Generic App,com.app.year,1615437704000,1615437704000,1615696904000,1615696904000,,1615830238000,1621698987445,1621698987445,,0,app_store,f,com.app.year,,expired,f,A81B3899-EEA4-45BB-890F-474729F0C97E
1621698522839,1621698522839,US,,Generic App,com.app.year,1621698722000,1621698722000,1621957922000,1621992731000,,1622131779000,1622079878958,1622079878958,,0,app_store,f,com.app.year,,expired,f,E75863B7-2A19-4171-85B1-E22C36888B03
1621698334451,1621698334451,US,,Generic App,com.app.year,1621698517000,1621698517000,1621957717000,1621698517000,,1621957717000,1621735606785,1621735606785,,0,app_store,f,com.app.year,,expired,f,183D16B7-7ADF-4924-986B-137B223BC94B
1621697693567,1621697693568,PR,,Generic App,com.app.year,1621697722000,1621697722000,1621956922000,1621697722000,,1621956922000,1621739323683,1621739323683,,0,app_store,f,com.app.year,,expired,f,08EB6127-D185-4985-8147-D64401085E07
1621480564329,1621697493389,US,Source F,Generic App,com.app.year,1621480596000,1621480596000,1621739796000,1621480596000,,1621739796000,1621530208074,1621530208074,,0,app_store,f,com.app.year,,expired,f,FE322A86-D920-40D1-80AC-3292C4E37764
1621697491388,1621697491388,US,Source D,Generic App,com.app.year,1615498047000,1615498047000,1615753647000,1615753647000,,1647289647000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,3326B72A-61F2-4755-B392-A94946DF5C93
1621697237043,1621697237044,US,Source D,Generic App,com.app.year,1610026888000,1610026888000,1610286088000,1610286088000,,1641822088000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,A877A702-6B7A-49DE-AE42-5333AE5161E7
1621697021765,1621697021765,US,Source A,Generic App,com.app.year,1621697103000,1621697103000,1621956303000,1621697103000,,1621956303000,1621739107064,1621739107064,,0,app_store,f,com.app.year,,expired,f,57E68FAE-F81E-4ABF-AFAB-DC9428567AC8
1621696871652,1621696871652,GB,Source A,Generic App,com.app.year,1600523305000,1600523305000,1600782505000,1600782505000,,1632318505000,1628604449267,1628604449267,,87.1499070691534,app_store,f,com.app.year,,cancelled,f,66BEF3BF-B4CA-4A68-9B73-A0DC4AF53A1C
1621535090005,1621696661264,US,,Generic App,com.app.year,1621535101000,1621535101000,1621794301000,1621535101000,,1621794301000,1626998810412,1626998810412,,0,app_store,f,com.app.year,,expired,f,B7A7013D-D977-4485-A241-DB39B88135AA
1621538960509,1621696407135,US,Source B,Generic App,com.app.year,1621538983000,1621538983000,1621798183000,1621538983000,,1621798183000,1621586400009,1621586400009,,0,app_store,f,com.app.year,,expired,f,C0C261FE-2E65-4F05-9E33-3187570B503A
1621696124783,1621696124783,US,,Generic App,com.app.year,1621696167000,1621696167000,1621955367000,1621696167000,,1621955367000,1621739616437,1621739616437,,0,app_store,f,com.app.year,,expired,f,25439F6B-292E-47A7-A9FF-C7435ACC0590
1621696038645,1621696038645,US,Source F,Generic App,com.app.year,1621696065000,1621696065000,1621955265000,1621955265000,,1653491265000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,16342E47-49AA-4B85-8B2C-E3C5D72B0856
1621695161330,1621695161330,US,Source A,Generic App,com.app.year,1621695316000,1621695316000,1621954516000,1621695316000,,1621954516000,1621732483139,1621732483139,,0,app_store,f,com.app.year,,expired,f,6F314350-A847-4658-9288-C16699F28F4B
1621694812175,1621694812175,US,Source F,Generic App,com.app.year,1621694842000,1621694842000,1621954042000,1621694842000,,1621954042000,1621739393717,1621739393717,,0,app_store,f,com.app.year,,expired,f,63DFA43E-4A19-4845-B71B-4594D8668A9A
1620606447331,1621694481319,US,Source A,Generic App,com.app.year,1621475906000,1621475906000,1621735106000,1621475906000,,1621735106000,1624026279372,1624026279372,,0,app_store,f,com.app.year,,expired,f,AB0F788F-3C3C-4656-9112-389C771F2D8C
1621432193039,1621694281217,US,Source D,Generic App,com.app.year,1621432300000,1621432300000,1621691500000,1621691500000,,1621778180000,1621708350609,1621708350609,,0,app_store,f,com.app.year,,expired,f,C728FBA4-AC07-495F-AE63-C67C6EC98961
1621694239905,1621694239906,US,Source F,Generic App,com.app.year,1621694326000,1621694326000,1621953526000,1621694326000,,1621953526000,1621736622855,1621736622855,,0,app_store,f,com.app.year,,expired,f,5B30A60B-9ED7-4A40-B8FF-36599513D02D
1619155878156,1621693905770,US,Source D,Generic App,com.app.year,1607585341000,1607585341000,1607844541000,1607844541000,,1639380541000,1621693914145,1621693914145,,69.989999999999995,app_store,f,com.app.year,,cancelled,f,F0D8CC57-B435-40A8-B37B-7B4ABB8DFE38
1621693852087,1621693852088,US,,Generic App,com.app.year,1621693919000,1621693919000,1621953119000,1621693919000,,1621953119000,1621742312718,1621742312718,,0,app_store,f,com.app.year,,expired,f,BB7D4D6E-EB4B-43C9-8E0B-D1EC2DAD71B3
1621693448140,1621693448140,US,,Generic App,com.app.year,1621693496000,1621693496000,1621952696000,1621693496000,,1621952696000,1621738298047,1621738298047,,0,app_store,f,com.app.year,,expired,f,DD1EFE98-74F4-44D0-85A3-8079C9812A81
1621693262358,1621693262359,US,Source F,Generic App,com.app.year,1602219062000,1602219062000,1602478262000,1602478262000,,1634014262000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,29500FDB-4D60-46BD-9EA2-B19278001DCC
1621692991135,1621692991135,US,,Generic App,com.app.year,1621693091000,1621693091000,1621952291000,1621952291000,,1653488291000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,6B6033D2-D016-4461-8A39-D504F5B94A36
1619377115589,1621692643877,US,Source D,Generic App,com.app.year,1612058231000,1612058231000,1612317431000,1612058231000,,1612317431000,1621692653064,1621692653064,,0,app_store,f,com.app.year,,expired,f,BA31AA5E-E18D-471B-BF5D-0A74DBA202B4
1621691578667,1621691578667,US,,Generic App,com.app.year,1621691734000,1621691734000,1621950934000,1621950934000,,1653486934000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,4F7EEB38-DA66-43C1-8AD0-85E26EA6291A
1621171514074,1621691227630,GB,Source D,Generic App,com.app.year,1621171628000,1621171628000,1621430828000,1621171628000,,1621430828000,1626609424300,1626609424300,,0,app_store,f,com.app.year,,expired,f,882C9A97-8C8C-43BF-8CD6-E75B35B7BDCA
1619530950179,1621690592834,US,Source D,Generic App,com.app.year,1613272168000,1613272168000,1613531368000,1613531368000,,1645067368000,,,,69.989999999999995,app_store,t,com.app.year,,active,f,2408EA50-5148-41B1-9933-C75E39BDCDCE
1621689437750,1621689437750,US,Source D,Generic App,com.app.year,1621689455000,1621689455000,1621948655000,1621689455000,,1621948655000,1621732986824,1621732986824,,0,app_store,f,com.app.year,,expired,f,CA7B6862-7B88-4A06-B540-1418FD87248A
1621456642769,1621688743618,GB,Source D,Generic App,com.app.year,1621456677000,1621456677000,1621715877000,1621715877000,,1653251877000,1621688745089,1621688745089,,96.209223576424705,app_store,f,com.app.year,,cancelled,f,94C75F0B-BEC0-40E2-B679-02BE11C885EE
1621688708197,1621688708197,US,Source F,Generic App,com.app.year,1621688904000,1621688904000,1621948104000,1621688904000,,1621948104000,1621735959757,1621735959757,,0,app_store,f,com.app.year,,expired,f,22A91DB2-0EA8-41C8-A347-824BE4239BA0
